date,Americas,China,EU,Korea,Taiwan
2019-03-02,108982.55555555556,183792.93055555556,160624.48611111112,232466.5185185185,263332.0
2019-03-03,110140.40277777778,184275.81944444444,160642.0,233881.48611111112,264454.3611111111
2019-03-04,111198.11111111111,182199.31944444444,161138.48484848486,237901.98611111112,260852.88888888888
2019-03-05,110989.11111111111,183370.25,160650.65277777778,241073.30555555556,260728.72222222222
2019-03-06,109670.66666666667,182581.26388888888,160076.98611111112,235875.73770491802,263964.7213114754
2019-03-07,110088.54166666667,180484.23611111112,161431.58333333334,233694.88135593222,260690.59322033898
2019-03-08,108671.22222222222,181984.18055555556,162390.34722222222,228678.13888888888,261028.125
2019-03-09,108349.80555555556,181432.15277777778,160544.26388888888,227701.59722222222,262724.0
2019-03-10,107609.27777777778,181929.31944444444,161293.80555555556,227618.38888888888,261417.90277777778
2019-03-11,112557.31944444444,180937.93055555556,166824.81944444444,226910.40277777778,265890.3888888889
2019-03-12,116132.5,183705.51388888888,178715.80555555556,228659.18055555556,263463.0416666667
2019-03-13,112494.40277777778,185460.0704225352,175985.04347826086,234372.14084507042,264310.4142857143
